"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2000",29.53,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2001",25.04,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2002",25.34,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2003",30.26,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2004",38.73,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2005",55.81,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2006",66.76,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2007",74.92,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2008",101.03,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2009",63.27,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2010",80.92,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2011",112.51,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2012",111.3,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2013",110.35,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2014",101.91,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2015",54.38,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2016",44.73,
"CHE","OILIMPPRICE","TOT","USD_BAR","A","2017",56.31,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1980",,"L"
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1981",,"L"
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1982",,"L"
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1983",30.74,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1984",29.84,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1985",29.25,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1986",14.5,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1987",18.52,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1988",15.14,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1989",17.8,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1990",23.11,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1991",19.11,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1992",18.62,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1993",16.05,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1994",15.52,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1995",16.78,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1996",20.25,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1997",18.79,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1998",11.99,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","1999",16.07,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2000",26.61,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2001",22.98,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2002",23.57,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2003",27.05,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2004",34.9,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2005",50.65,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2006",61.48,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2007",68.59,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2008",98.07,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2009",61.27,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2010",78.26,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2011",109.81,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2012",111.7,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2013",108.37,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2014",99.71,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2015",51.42,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2016",41.28,
"TUR","OILIMPPRICE","TOT","USD_BAR","A","2017",52.01,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1980",31.22,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1981",35.24,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1982",33.73,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1983",30.01,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1984",28.7,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1985",27.63,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1986",14.07,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1987",18.05,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1988",14.92,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1989",17.6,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1990",22.92,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1991",20.06,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1992",19.07,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1993",16.58,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1994",15.83,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1995",17.29,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1996",21.08,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1997",19.32,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1998",12.64,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","1999",18.01,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2000",28.45,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2001",24.45,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2002",24.58,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2003",29.13,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2004",37.75,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2005",53.79,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2006",65,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2007",73.8,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2008",99.34,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2009",62.39,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2010",80.6,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2011",113.49,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2012",112.62,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2013",110.27,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2014",100.07,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2015",53.81,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2016",44.62,
"GBR","OILIMPPRICE","TOT","USD_BAR","A","2017",54.69,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1980",33.39,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1981",36.69,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1982",33.39,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1983",29.19,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1984",28.6,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1985",26.78,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1986",14.71,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1987",17.73,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1988",14.33,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1989",17.5,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1990",21.07,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1991",18.23,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1992",17.73,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1993",15.87,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1994",15.06,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1995",16.74,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1996",20.16,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1997",18.34,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1998",12.02,
"USA","OILIMPPRICE","TOT","USD_BAR","A","1999",17.06,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2000",27.54,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2001",22.07,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2002",23.52,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2003",27.66,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2004",35.86,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2005",48.82,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2006",59.17,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2007",66.77,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2008",94.97,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2009",58.83,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2010",76.02,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2011",102.43,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2012",101.16,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2013",97.26,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2014",89.43,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2015",45.81,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2016",37.94,
"USA","OILIMPPRICE","TOT","USD_BAR","A","2017",48.12,
"EST","OILIMPPRICE","TOT","USD_BAR","A","1980",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1981",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1982",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1983",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1984",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1985",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1986",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1987",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1988",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1989",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1990",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1991",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1992",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1993",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1994",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1995",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1996",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1997",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1998",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","1999",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2000",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2001",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2002",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2003",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2004",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2005",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2006",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2007",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2008",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2009",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2010",,"M"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2011",,"L"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2012",,"L"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2013",,"L"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2014",,"L"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2015",,"L"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2016",,"L"
"EST","OILIMPPRICE","TOT","USD_BAR","A","2017",,"L"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1980",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1981",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1982",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1983",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1984",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1985",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1986",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1987",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1988",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1989",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1990",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1991",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1992",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1993",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1994",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1995",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1996",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1997",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1998",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","1999",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2000",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2001",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2002",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2003",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2004",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2005",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2006",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2007",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2008",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2009",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2010",,"M"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2011",,"L"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2012",,"L"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2013",,"L"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2014",,"L"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2015",,"L"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2016",,"L"
"LUX","OILIMPPRICE","TOT","USD_BAR","A","2017",,"L"
